status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
5550296508_10157504214546509,b'Whitefish Energy has stirred up a huge controversy by landing a $300 million contract to turn the lights on in Puerto Rico.',"b""How a little-known Montana company landed Puerto Rico's power contract""",link,http://money.cnn.com/2017/10/27/news/economy/puerto-rico-whitefish-montana-deal/index.html?sr=fbCNN102717economy0549PMStory,2017-10-27 22:01:57,1500,358,193,703,34,136,24,21,582,0,-0.34190715181932246,news,
5550296508_10157503926211509,"b'The conservative site denies it had any knowledge or connection to the now-infamous dossier of allegations about President Donald J. Trump and Russia written by Christopher Steele, who was commissioned by Fusion GPS.'",b'Washington Free Beacon says it hired Fusion GPS during 2016 GOP primary',link,http://www.cnn.com/2017/10/27/politics/washington-free-beacon-fusion-gps/index.html?sr=fbCNN102717washington-free-beacon-fusion-gps0824PMVODtopLink,2017-10-27 20:25:59,702,226,75,422,6,24,199,1,50,0,0.275,politics,washington-free-beacon-fusion-gps
5550296508_10157503793331509,"b'A federal grand jury has approved the first charges in the investigation led by special counsel Robert Mueller, sources say.'",b'Exclusive: First charges filed in Mueller investigation',link,http://www.cnn.com/2017/10/27/politics/first-charges-mueller-investigation/index.html?sr=fbCNN102717first-charges-mueller-investigation0842PMStoryLink,2017-10-27 19:46:40,19637,1568,5129,15402,2986,1041,178,6,25,0,0.3698064211520302,politics,first-charges-mueller-investigation
5550296508_10157503690511509,"b'The group behind an effort to put up the 45-foot-tall sculpture says it\'s ""looking to formalize litigation.""'",b'Permit denied for giant statue of naked woman on National Mall',link,http://www.cnn.com/2017/10/27/politics/catharsis-on-the-mall-r-evolution/index.html?sr=fbCNN102717catharsis-on-the-mall-r-evolution0536PMStory,2017-10-27 19:00:24,657,202,44,428,32,16,153,16,13,0,0.3391304347826087,politics,catharsis-on-the-mall-r-evolution
5550296508_10157503620691509,"b'Asked whether the more than a dozen women who made accusations were liars, the White House stood by President Donald J. Trump\'s previous comments.\n\n""I am a victim of one of the great political smear campaigns in the history of our country,"" he said at a rally last October.'","b""White House reiterates Trump's claims that his sexual harassment accusers lied""",link,http://www.cnn.com/2017/10/27/politics/trump-sexual-harassment-white-house/index.html?sr=fbCNN102717trump-sexual-harassment-white-house0728PMVODtopLink,2017-10-27 18:33:31,3699,1766,267,738,72,100,1477,69,1244,0,0.039837947332883185,politics,trump-sexual-harassment-white-house
5550296508_10157503519996509,"b'President Donald J. Trump made it clear to the State Department he wants to accelerate the release of any remaining Hillary Clinton emails in its possession, sources say.'",b'Trump wants State Department to release remaining Clinton emails',link,http://www.cnn.com/2017/10/27/politics/trump-state-department-clinton-emails/index.html?sr=fbCNN102717trump-state-department-clinton-emails0654PMStoryLink,2017-10-27 17:57:29,2511,1920,192,1005,150,51,890,23,392,0,0.20750332005312086,politics,trump-state-department-clinton-emails
5550296508_10157503258966509,b'The World Trade Organization - WTO has ruled in favor of the US in a case involving how tuna is fished in Mexico.',b'Mexico loses tuna trade battle to Trump administration',link,http://money.cnn.com/2017/10/27/news/economy/us-mexico-trade-dolphin-safe-tuna/index.html?sr=fbCNN102717economy0432PMStory,2017-10-27 16:30:20,1568,178,134,1148,82,139,34,35,131,0,-0.05938242280285035,news,
5550296508_10157503152706509,"b'President Donald J. Trump said he intends to shrink the size of Bears Ears National Monument and Grand Staircase Escalante National Monument, according to a spokesperson for Republican Senator Orrin Hatch of Utah.'",b'Trump is planning to shrink 2 national monuments in Utah',link,http://www.cnn.com/2017/10/27/politics/trump-bears-ears-hatch-utah/index.html?sr=fbCNN102717trump-bears-ears-hatch-utah0349PMStory,2017-10-27 16:00:35,4834,823,602,660,54,119,28,530,3443,0,-0.46609966459032104,politics,trump-bears-ears-hatch-utah
5550296508_10157503082276509,"b""Puerto Rico's economic development secretary says the destruction represents a chance for the island to completely rebuild.""",b'Puerto Rico official sees opportunity to reimagine the island after hurricane',link,http://money.cnn.com/2017/10/27/news/economy/puerto-rico-rebuilding/index.html,2017-10-27 15:30:14,623,102,84,534,66,4,1,17,1,0,0.2752808988764045,news,
5550296508_10157502981531509,"b'To celebrate beating cancer, she bought 26 tickets to see Lady Gaga. After her death, her family wanted her vision of hope to live on.'",b'Family of woman who died of cancer keeps Lady Gaga concert dream alive',link,http://www.cnn.com/2017/10/27/health/lady-gaga-cancer-tickets-melissa-dabas-trnd/index.html?sr=fbCNN102717lady-gaga-cancer-tickets-melissa-dabas-trnd0323PMStory,2017-10-27 15:00:30,3336,76,129,2545,456,23,2,310,1,0,0.0928030303030303,health,lady-gaga-cancer-tickets-melissa-dabas-trnd
5550296508_10157502894626509,"b""Tiger Woods has pleaded guilty to reckless driving as part of a deal that'll likely keep him from serving prison time.""",b'Golfer Tiger Woods pleads guilty to reckless driving',link,http://www.cnn.com/2017/10/27/sport/tiger-woods-arraignment/index.html?sr=fbCNN102717tiger-woods-arraignment0244PMVODtop,2017-10-27 14:30:27,933,276,78,731,34,87,47,26,8,0,0.11633663366336634,sport,tiger-woods-arraignment
5550296508_10157502499781509,b'Do you know someone whose death may not have been counted after Hurricane Maria? Let CNN know via iMessage/WhatsApp: 1 347-322-0415',"b""Puerto Rico's uncounted hurricane deaths""",link,http://www.cnn.com/2017/10/27/us/puerto-rico-uncounted-deaths-isabel-rivera-invs/index.html?sr=twCNN102717puerto-rico-uncounted-deaths-isabel-rivera-invs1015AMStory,2017-10-27 12:30:46,1193,120,300,518,28,22,5,600,20,0,-0.4348148148148148,us,puerto-rico-uncounted-deaths-isabel-rivera-invs
5550296508_10157502407391509,"b""A small, fast-moving object is zipping through our solar system. And NASA - National Aeronautics and Space Administration doesn't know where it came from.""",b'This mysterious object may be our first visitor from another solar system',link,http://www.cnn.com/2017/10/27/us/mystery-object-solar-system-trnd/index.html?sr=fbCNN102717mystery-object-solar-system-trnd1112AMStory,2017-10-27 12:00:59,18449,1696,8550,12942,741,4533,210,18,11,0,0.08362053328496281,us,mystery-object-solar-system-trnd
5550296508_10157502234176509,b'Concrete jungle? More like concrete swamp.',"b'Floods could strike NYC every 5 years between 2030 and 2045, study says'",link,http://www.cnn.com/2017/10/27/us/climate-change-new-york-city-floods-study/index.html?sr=fbCNN102717climate-change-new-york-city-floods-study1029AMStoryGal,2017-10-27 11:00:43,407,155,57,290,8,59,33,14,3,0,0.10256410256410256,us,climate-change-new-york-city-floods-study
5550296508_10157502142696509,b'This officer helped save hundreds of lives during Hurricane Harvey \xe2\x80\x94 while battling stage 4 colon cancer.',b'Houston police officer fighting cancer rescues hurricane victims',link,http://www.cnn.com/2017/10/27/health/houston-hurricane-harvey-police-beyond-the-call/index.html?sr=fbCNN102717houston-hurricane-harvey-police-beyond-the-call1010AMVODtop,2017-10-27 10:30:19,1723,104,114,1265,327,97,0,35,0,0,0.31808278867102396,health,houston-hurricane-harvey-police-beyond-the-call
5550296508_10157502057976509,b'The results are highly surprising',"b'Regular marijuana users have more sex, study says'",link,http://www.cnn.com/2017/10/27/health/marijuana-increased-sex/index.html?sr=fbCNN102717marijuana-increased-sex0936AMVODtop,2017-10-27 10:00:58,6087,1066,1627,4615,395,151,904,9,14,0,0.4331296673455533,health,marijuana-increased-sex
5550296508_10157501374586509,"b""They survived by using water purifiers and a year's worth of food they had brought, such as oatmeal, pasta and rice.""",b'Two women and their dogs rescued after 5 months adrift in the Pacific Ocean',link,http://www.cnn.com/2017/10/27/us/women-lost-at-sea-rescued-navy-trnd/index.html?sr=fbCNN102717women-lost-at-sea-rescued-navy-trnd0727AMVODtop,2017-10-27 06:40:11,14417,283,1243,9585,1413,3323,28,66,2,0,0.14207367549668873,us,women-lost-at-sea-rescued-navy-trnd
5550296508_10157501300341509,"b'""We\'ll see!"": When faced with a pointed question, President Donald J. Trump has evaded giving a hard answer on a position or action more than 100 times'",b'The art of the Trumpian non-answer',link,http://www.cnn.com/2017/10/27/politics/trump-says-well-see-were-looking-into/index.html?sr=fbCNN102717trump-says-well-see-were-looking-into0706AMVODtop,2017-10-27 06:08:03,1181,631,241,597,13,27,237,29,278,0,-0.0488013698630137,politics,trump-says-well-see-were-looking-into
5550296508_10157501222426509,"b'Amidst the independence crisis, Spain is on the verge of seizing control of Catalonia'",b'Spain on verge of seizing control of Catalonia',link,http://edition.cnn.com/2017/10/27/europe/catalonia-independence-spain/index.html?sr=fbCNN102717catalonia-independence-spain1037AMStory,2017-10-27 05:31:05,1044,101,157,760,40,106,12,26,100,0,-0.13028169014084506,europe,catalonia-independence-spain
5550296508_10157501147171509,b'Here are some of the highlights so far:\n- A CIA-mafia plot on Fidel Castro\n- The FBI got a death threat on Oswald the day before his murder\n- CIA intercepts call from Oswald to KGB',"b'JFK files include assertions of CIA sabotage, Oswald death threat'",link,http://www.cnn.com/2017/10/26/politics/jfk-file-release-highlights/index.html?sr=fbCNN102717jfk-file-release-highlights0341PMVODtop,2017-10-27 05:00:58,1541,202,458,1320,15,180,12,8,7,0,0.02702702702702703,politics,jfk-file-release-highlights
5550296508_10157501038146509,"b'The vehicles carrying the 12-member Green Beret-led team that was ambushed in Niger by ISIS militants became separated during the firefight, US officials and a Nigerien soldier present told CNN.'","b'Niger attack: US convoy separated during ambush, soldier says'",link,http://www.cnn.com/2017/10/27/politics/niger-ambush-convoy-separated/index.html?sr=fbCNN102717niger-ambush-convoy-separated0221PMVODtop,2017-10-27 04:00:34,960,113,71,603,16,23,4,269,45,0,-0.4117647058823529,politics,niger-ambush-convoy-separated
5550296508_10157500981726509,"b'It\'s possible John Podesta didn\'t know, ""but he should have,"" writes CNN\'s Chris Cillizza.'","b""Cillizza: John Podesta says he didn't know the Clinton campaign was paying Fusion GPS. Why not?""",link,http://www.cnn.com/2017/10/26/politics/john-podesta-fusion-gps/index.html?sr=fbCNN102617john-podesta-fusion-gps1021PMStoryLink,2017-10-27 03:31:04,578,744,64,320,10,29,204,2,13,0,0.3856589147286822,politics,john-podesta-fusion-gps
5550296508_10157500932141509,"b'In terms of the total number of lost hours of electricity, Puerto Rico and the US Virgin Islands are in the midst of the largest blackout in US history, according to a report.'","b""Puerto Rico's power outages are the largest in US history, report says""",link,http://www.cnn.com/2017/10/26/us/puerto-rico-power-outage/index.html?sr=fbCNN102617puerto-rico-power-outage1034PMVODtopLink,2017-10-27 03:01:22,908,183,214,397,9,91,8,345,58,0,-0.3776908023483366,us,puerto-rico-power-outage
5550296508_10157500884121509,"b""When asked what type of service employee would make them feel like they'd truly made it, 53% of respondents picked a housekeeper, according to a survey""",b'Most Americans say success means not having to clean your own home',link,http://money.cnn.com/2017/10/26/pf/american-success-survey/index.html?sr=fbCNN102617american-success-survey0218PMStory,2017-10-27 02:31:08,1514,306,144,1128,54,42,268,17,5,0,0.38860103626943004,pf,american-success-survey
5550296508_10157500842071509,"b""Amiee Cagle, 25, says she's mourning the love of her life. She still wears the engagement ring her fianc\xc3\xa9 Kenneth White gave her, days after she and their 5-year-old son had to bury him.""",b'Michigan highway rock shatters more than one life',link,http://www.cnn.com/2017/10/26/us/highway-rock-death-michigan-teens/index.html?sr=fbCNN102617highway-rock-death-michigan-teens1120PMVODtopLink,2017-10-27 02:01:02,7118,393,201,1557,54,34,3,4857,613,0,-0.4866930408199964,us,highway-rock-death-michigan-teens
5550296508_10157500575246509,"b""The Russia saga took another turn when it was revealed that Hillary Clinton's campaign helped fund the creation of the controversial Donald J. Trump dossier. So, what happened -- and what matters?""","b""Clinton, the DNC and the making of the 'Trump dossier' -- what we know""",link,http://www.cnn.com/2017/10/26/politics/trump-clinton-podesta-steele-dossier-fusion-gps/index.html?sr=fbCNN102617trump-clinton-podesta-steele-dossier-fusion-gps0945PMVODtopLink,2017-10-27 00:15:02,1300,1240,206,905,60,43,238,5,49,0,0.30886075949367087,politics,trump-clinton-podesta-steele-dossier-fusion-gps
5550296508_10157500517226509,"b'President Donald J. Trump declared a nationwide public health emergency to combat the opioid crisis, rather than issuing a national disaster declaration'","b""What Trump's opioid announcement means -- and doesn't mean""",link,http://www.cnn.com/2017/10/26/politics/national-health-emergency-national-disaster/index.html?sr=fbCNN102617national-health-emergency-national-disaster0628PMStory,2017-10-27 00:01:18,716,312,108,431,17,10,71,23,164,0,-0.1736842105263158,politics,national-health-emergency-national-disaster
5550296508_10157500393696509,"b""President Donald J. Trump is said to have wanted more of the documents related to President John F. Kennedy's assassination released.""","b""Trump 'unhappy' with redactions to JFK files""",link,http://www.cnn.com/2017/10/26/politics/trump-unhappy-with-government-redactions-to-jfk-files/index.html?sr=twCNN102617trump-unhappy-with-government-redactions-to-jfk-files0920PMVODtopLink,2017-10-26 23:01:23,815,456,82,512,25,15,229,7,27,0,0.36303630363036304,politics,trump-unhappy-with-government-redactions-to-jfk-files
5550296508_10157500328441509,"b'President Donald J. Trump made it clear he wanted the gag order lifted on an undercover informant who played a critical role in an FBI investigation into Russian efforts to gain influence in the uranium industry in the US during the Barack Obama administration, sources say.'",b'Trump wanted gag order lifted on FBI informant',link,http://www.cnn.com/2017/10/26/politics/donald-trump-gag-order-fbi-informant/index.html?sr=fbCNN102617donald-trump-gag-order-fbi-informant1029PMVODtopLink,2017-10-26 22:31:02,1403,769,72,664,81,42,224,13,379,0,-0.05886332882273342,politics,donald-trump-gag-order-fbi-informant
5550296508_10157500201251509,"b'The announcement comes two days after the NAACP issued a ""travel advisory"" for the airline'","b""'We want to be even better' on race relations, says American Airlines CEO""",link,http://money.cnn.com/2017/10/26/news/companies/american-airlines-naacp-race-relations/index.html?sr=fbCNN102617companies1223PMVODtopLinmk,2017-10-26 21:31:16,434,99,45,353,16,14,46,2,3,0,0.35185185185185186,news,
5550296508_10157500038606509,b'What about drug users who are deep in and see no way out?',b'What two current heroin addicts want you to know',link,http://www.cnn.com/2017/10/26/health/heroin-addicts-allie-johnny/index.html?sr=fbCNN102617heroin-addicts-allie-johnny0524PMStory,2017-10-26 20:30:29,1455,281,337,814,24,53,19,537,8,0,-0.3915756630265211,health,heroin-addicts-allie-johnny
5550296508_10157499950826509,"b'John McCain was captured in 1967 and held in the infamous detention facility known as the ""Hanoi Hilton"" for more than five years, where he was repeatedly tortured'",b'McCain commemorates 50 years since Vietnam capture',link,http://www.cnn.com/2017/10/26/politics/john-mccain-prisoner-of-war-anniversary/index.html?sr=fbCNN102617john-mccain-prisoner-of-war-anniversary0535PMStory,2017-10-26 20:01:08,19609,1352,2455,11577,1896,608,63,5421,44,0,-0.2182519920318725,politics,john-mccain-prisoner-of-war-anniversary
5550296508_10157499781831509,"b'""Although I reverently pledge allegiance to the United States, with regret I hazard the claim that Texas would be better off today as an independent republic free of the yoke of the present federal government,"" Kathleen Hartnett White wrote in 1995'","b""Trump pick for top environmental post once wrote Texas would be 'better off' as an independent republic""",link,http://www.cnn.com/2017/10/26/politics/kfile-hartnett-white-texas-independent-republic/index.html?sr=fbCNN102617kfile-hartnett-white-texas-independent-republic0511PMStory,2017-10-26 19:01:51,992,457,120,393,46,66,210,18,259,0,-0.017529215358931552,politics,kfile-hartnett-white-texas-independent-republic
5550296508_10157499710366509,"b""President Donald J. Trump's outline of the decision to release some -- but not all -- remaining documents related to the Kennedy assassination.""","b""Trump's memo on the release of JFK documents""",link,http://www.cnn.com/2017/10/26/politics/trump-memo-jfk-documents/index.html?sr=fbCNN102617trump-memo-jfk-documents0701PMStoryLink,2017-10-26 18:30:12,522,293,89,365,30,19,13,9,86,0,-0.16560509554140126,politics,trump-memo-jfk-documents
5550296508_10157499622621509,b'A Twitter user pointed out a lone brown Corn Pop in a blue uniform pushing a floor buffer',"b""Kellogg's gets rid of racially insensitive art on Corn Pops box""",link,http://money.cnn.com/2017/10/26/news/companies/kelloggs-corn-pops-racism/index.html?sr=fbCNN102617companies0418PMStory,2017-10-26 18:01:02,1028,702,134,501,23,119,343,17,25,0,0.30740037950664134,news,
5550296508_10157499492486509,"b'BREAKING: The National Archives will release 2,800 records, with the rest of the documents remaining secret for now'","b'Trump to release some, but not all, of JFK assassination records'",link,http://www.cnn.com/2017/10/26/politics/jfk-assassination-files-classified-document-release-donald-trump/index.html?sr=fbCNN102617jfk-assassination-files-classified-document-release-donald-trump0608PMStory,2017-10-26 17:13:04,1604,527,401,1098,46,54,144,13,249,0,-0.07114624505928854,politics,jfk-assassination-files-classified-document-release-donald-trump
5550296508_10157499454346509,b'Agents followed the ambulance to the hospital',b'Undocumented special-needs girl in federal custody after emergency surgery',link,http://www.cnn.com/2017/10/26/health/undocumented-child-federal-custody-surgery-trnd/index.html?sr=fbCNN102617undocumented-child-federal-custody-surgery-trnd0430PMStory,2017-10-26 17:01:43,11007,1463,1984,1680,70,334,38,2852,6033,0,-0.47051570708695184,health,undocumented-child-federal-custody-surgery-trnd
5550296508_10157499274986509,b'One of the suspects outlined alleged threats to specific staff members and students in her diary',"b'Georgia teens charged in alleged plot to attack high school, police say'",link,http://www.cnn.com/2017/10/26/us/georgia-students-high-school-plot/index.html?sr=fbCNN102617georgia-students-high-school-plot0155PMStory,2017-10-26 16:30:52,1439,428,272,713,31,287,22,80,306,0,-0.22933884297520662,us,georgia-students-high-school-plot
5550296508_10157499148956509,"b'The mandatory class, Patriotic Education and Fitness, teaches love of country and military skills like pistol and rifle marksmanship'",b'Missouri college requires students to attend patriotism class',link,http://www.cnn.com/2017/10/26/health/patriotism-class-trnd/index.html?sr=fbCNN102617patriotism-class-trnd0113PMStory,2017-10-26 16:01:05,3202,1176,406,1173,249,319,267,69,1125,0,-0.16707737801872843,health,patriotism-class-trnd
5550296508_10157499019926509,"b""Hillary Clinton's campaign chairman John Podesta and former DNC chairwoman Debbie Wasserman Schultz both privately denied to congressional Russia investigators that they had any knowledge about an arrangement to pay for opposition research on President Donald J. Trump""","b'Exclusive: In Hill interviews, top Dems denied knowledge of payments to firm behind Trump dossier'",link,http://www.cnn.com/2017/10/26/politics/john-podesta-debbie-wasserman-schultz-trump-dossier/index.html?sr=fbCNN102617john-podesta-debbie-wasserman-schultz-trump-dossier0329PMStory,2017-10-26 15:30:14,1200,1350,196,615,60,33,428,7,57,0,0.3623931623931624,politics,john-podesta-debbie-wasserman-schultz-trump-dossier
5550296508_10157498813156509,"b'""Now, the adultery of the woman is a very serious attack on the honor and dignity of the man,"" the ruling, which shocked many, said'","b""Man who viciously beat his ex-wife gets no jail time because judge says her infidelity 'dishonored' him""",link,http://www.cnn.com/2017/10/26/europe/portugal-honor-beating-trnd/index.html?sr=fbCNN102617portugal-honor-beating-trnd1207PMStoryLink,2017-10-26 14:30:47,8710,921,1491,1336,75,1262,95,186,5756,0,-0.39137510170870626,europe,portugal-honor-beating-trnd
5550296508_10157498605291509,"b'No, Donald J. Trump did not coin the term ""fake news"" \xe2\x80\x94 but he did redefine it'","b""Trump's 'fake news' boast is backward and irresponsible, writes Stelter""",link,http://money.cnn.com/2017/10/26/media/fake-news-donald-trump/index.html?sr=fbCNN102617fake-news-donald-trump1155AMVODtopLink,2017-10-26 13:30:34,959,763,65,656,55,13,192,10,33,0,0.33663366336633666,media,fake-news-donald-trump
5550296508_10157498311171509,b'You can now check how much Obamacare will cost you in 2018 (and you may be in for a shock)',"b""Here's what you'll pay in Obamacare premiums in 2018""",link,http://money.cnn.com/2017/10/26/news/economy/obamacare-premiums-open-enrollment/index.html?sr=fbCNN102617economy1131AMVODtopLink,2017-10-26 12:02:04,729,550,290,416,15,42,69,38,149,0,-0.1645367412140575,news,
5550296508_10157498219241509,"b""The Virginia governor's race has turned into a culture war -- and President Donald J. Trump just jumped right into it""","b""Trump jumps into Virginia's culture war governor's race""",link,http://www.cnn.com/2017/10/26/politics/virginia-governor-race-ralph-northam-ed-gillespie/index.html?sr=fbCNN102617virginia-governor-race-ralph-northam-ed-gillespie1126AMVODtopLink,2017-10-26 11:30:37,833,252,54,464,21,25,75,24,224,0,-0.20596205962059622,politics,virginia-governor-race-ralph-northam-ed-gillespie
5550296508_10157497955621509,b'Uber-style surge pricing may be coming to your movie theater next',b'Coming soon to a theater near you: Surge pricing for movies',link,http://money.cnn.com/2017/10/26/media/regal-cinemas-dynamic-pricing/index.html?sr=fbCNN102617regal-cinemas-dynamic-pricing1118AMStory,2017-10-26 10:31:18,907,401,158,409,14,56,63,21,344,0,-0.2891566265060241,media,regal-cinemas-dynamic-pricing
5550296508_10157497860551509,"b'It may have belonged to the earliest known human victim of a tsunami, scientists say'",b'Ancient skull may belong to earliest tsunami victim',link,http://www.cnn.com/2017/10/26/world/ancient-skull-tsunami-victim/index.html?sr=fbCNN102617ancient-skull-tsunami-victim1103AMStoryLink,2017-10-26 10:04:45,631,80,50,515,13,93,5,5,0,0,0.05603448275862069,world,ancient-skull-tsunami-victim
5550296508_10157497749911509,"b'They were the Americans that Donald J. Trump and congressional Republicans promised to help by repealing and replacing Obamacare.\n\nInstead, they will be hit the hardest.'","b""Trump's quest to kill Obamacare is going to hurt the middle class""",link,http://money.cnn.com/2017/10/26/news/economy/trump-obamacare-premiums/index.html?sr=fbCNN102617economy0926AMVODtopLink,2017-10-26 09:29:05,5474,1620,1361,2382,33,135,652,544,1728,0,-0.2566300129366106,news,
5550296508_10157497519731509,"b""JUST IN: President Donald J. Trump will declare the opioid epidemic a public health emergency later today but won't order additional federal funding""",b'Trump to declare opioid epidemic a public health emergency',link,http://www.cnn.com/2017/10/26/politics/donald-trump-opioid-epidemic/index.html?sr=fbCNN102617donald-trump-opioid-epidemic0918AMVODtopLink,2017-10-26 08:30:14,2689,1726,443,1080,47,119,607,86,750,0,-0.05655686761963953,politics,donald-trump-opioid-epidemic
